species_id	species_alt_id	max_complete	min_contam	max_qs
OTU-09547	262342	99.34	0.02	99.2399963401258
OTU-23089	262343	98.82	0	98.81999969482422
OTU-01779	262344	100	0	100
OTU-04184	262345	94.35	1.78	82.24999809265137
OTU-10391	262346	99.62	0.2	97.62000271677971
OTU-10535	262347	100	0	100
OTU-08951	262348	99.51	0	99.51000213623047
OTU-04010	262349	100	0	100
OTU-16576	262350	83.28	1.78	70.18000197410583
OTU-09272	262351	99.34	0.66	94.71000200510025
OTU-07509	262352	96.43	0.89	91.09000098705292
OTU-07071	262353	100	0	100
OTU-06719	262354	66.3	2.26	55.00000309944153
OTU-07601	262355	79.39	4	59.38999938964844
OTU-17240	262356	100	0.97	95.14999985694885
OTU-10690	262357	100	0.72	96.39999985694885
OTU-22592	262358	62.07	1.72	53.46999955177307
OTU-00480	262359	98.65	0.43	96.50000149011612
OTU-20277	262360	99.1	0.36	97.29999840259552
OTU-06071	262361	99.4	0.3	97.90000146627426
OTU-14838	262362	74.55	1.61	66.50000298023224
OTU-23774	262363	78.68	1.68	70.28000056743622
OTU-03635	262364	97.09	1.58	89.1899961233139
OTU-03374	262365	99.12	2.94	84.42000246047974
OTU-01891	262366	98.51	0	98.51000213623047
OTU-21842	262367	98.95	0.37	97.09999692440033
OTU-08285	262368	99.73	0	99.45999908447266
OTU-08205	262369	84.36	0.68	80.96000057458878
OTU-14761	262370	89.55	0.91	85.0000029206276
OTU-19277	262371	99.09	3.45	81.83999609947205
OTU-07660	262372	95.64	6.55	61.800002098083496
OTU-03637	262373	100	0.79	96.04999989271164
OTU-14550	262374	95.6	8.85	51.34999656677246
OTU-10744	262375	75.16	0	75.16000366210938
OTU-03055	262376	99.53	1.47	92.17999863624573
OTU-04229	262377	72.17	2.93	57.5199978351593
OTU-07977	262378	100	1.06	93.99000120162964
OTU-14711	262380	61.91	0.17	61.05999983847141
OTU-01707	262381	97.99	0	97.98999786376953
OTU-16821	262382	99.37	0	99.37000274658203
OTU-05114	262383	100	0	100
OTU-20257	262384	99.66	1.01	94.61000370979309
OTU-06264	262385	98.82	0	98.81999969482422
OTU-04391	262386	94.17	2.78	80.26999831199646
OTU-03473	262387	98.68	0.66	95.38000017404556
OTU-08724	262388	100	0	100
OTU-18021	262389	99.35	0.6	96.3499983549118
OTU-18741	262390	54.85	1.85	45.599998354911804
OTU-08112	262391	99.52	4.98	74.61999654769897
OTU-12572	262392	95.78	0.97	88.5299985408783
OTU-07293	262393	100	0.49	97.54999995231628
OTU-05492	262394	72.41	1.72	63.81000351905823
OTU-04028	262395	95.77	8.07	55.41999816894531
OTU-05008	262396	98.93	1.43	91.78000056743622
OTU-02192	262397	98.7	0.51	96.1499969959259
OTU-17665	262398	99.7	0.91	95.14999681711197
OTU-15240	262399	59.24	1.73	50.590001583099365
OTU-15336	262400	55.09	0	55.09000015258789
OTU-01425	262401	64.96	0	64.95999908447266
OTU-21292	262402	95.82	2.24	84.6199996471405
OTU-08950	262403	99.13	0.37	97.27999722957611
OTU-18622	262404	99.98	0.88	95.58000338077545
OTU-23135	262405	74	1.27	67.65000009536743
OTU-04472	262406	99.39	0	99.38999938964844
OTU-06888	262407	98.67	0.62	95.56999814510345
OTU-10244	262408	99.48	0	99.4800033569336
OTU-08216	262409	99.73	0	99.7300033569336
OTU-07772	262410	87.29	1.98	77.39000082015991
OTU-17363	262411	99.72	0.71	96.17000132799149
OTU-14664	262412	96.45	3.76	76.04999732971191
OTU-07967	262413	83.08	5.7	54.580002784729004
OTU-14159	262414	66.39	2.99	51.43999934196472
OTU-04921	262415	63.43	1.72	54.830000162124634
OTU-10969	262416	98.85	2.11	88.29999899864197
OTU-17648	262417	85.45	0.6	82.4499968290329
OTU-06831	262418	99.67	1.64	91.46999824047089
OTU-20291	262419	92.42	1.23	86.26999807357788
OTU-09091	262420	100	1.06	94.7000002861023
OTU-16676	262421	100	0.48	97.60000005364418
OTU-08293	262422	83.81	3.68	65.40999722480774
OTU-17630	262423	99.02	1.16	93.21999680995941
OTU-00992	262424	54.22	3.6	36.22000169754028
OTU-09630	262425	99.33	0	99.33000183105469
OTU-02638	262426	98.71	0.05	98.45999908074737
OTU-17881	262427	99.39	1.62	91.28999936580658
OTU-13612	262428	98.56	0	98.55999755859375
OTU-12702	262429	66.9	0.89	62.45000159740448
OTU-04922	262430	50.87	8.27	9.519996643066406
OTU-22708	262431	79.65	0.03	79.50000152923167
OTU-16606	262432	51.95	0	51.95000076293945
OTU-01443	262433	87.13	6.41	55.07999801635742
OTU-14240	262434	96.94	0.51	94.39000248908997
OTU-20232	262435	100	0.51	97.45000004768372
OTU-14013	262436	91.18	2.86	76.88000082969666
OTU-03313	262437	99.73	1.42	92.63000357151031
OTU-23460	262438	90.25	1.35	83.49999988079071
OTU-15856	262439	96.02	1.14	90.31999671459198
OTU-16045	262440	94.96	0	94.12000274658203
OTU-09050	262441	98.36	0.82	94.26000064611435
OTU-15568	262442	61.34	5.17	35.489999771118164
OTU-03560	262443	99.03	2.83	84.8799991607666
OTU-21452	262444	80.63	0	80.62999725341797
OTU-19405	262445	62.71	1.46	55.40999889373779
OTU-18693	262446	54.67	0.88	50.26999819278717
OTU-00566	262447	98.94	0.51	96.39000248908997
OTU-18912	262448	99.6	0.13	98.94999849796295
OTU-02639	262449	99.94	1.57	92.09000217914581
OTU-03050	262450	99.45	0.94	94.74999696016312
OTU-07290	262451	98.54	0.49	96.09000086784363
OTU-08893	262452	100	3.66	81.69999957084656
OTU-07686	262453	94.36	2	84.36000061035156
OTU-03986	262454	97.34	0.82	93.23999637365341
OTU-07975	262455	98.29	0	98.29000091552734
OTU-14781	262456	85.09	0.91	80.5399962067604
OTU-10359	262457	97.92	0.44	95.71999818086624
OTU-00672	262458	99.02	0	99.0199966430664
OTU-20285	262459	100	0.51	97.45000004768372
OTU-09237	262460	99.34	0.88	94.93999636173248
OTU-09231	262461	99.34	0.83	95.18999642133713
OTU-08900	262462	99.19	0.41	97.14000245928764
OTU-15083	262463	72.28	0.99	67.32999873161316
OTU-13286	262464	60.64	6.8	26.63999843597412
OTU-02259	262465	98.74	0.51	96.18999791145325
OTU-21495	262466	100	0.78	96.10000014305115
OTU-08394	262467	88.14	2.25	76.88999938964844
OTU-19352	262468	99.38	1.46	92.0799970626831
OTU-11886	262469	91.4	2.89	76.95000100135803
OTU-06770	262470	70.99	2.21	59.93999767303467
OTU-21200	262471	100	0.97	95.14999985694885
OTU-02941	262472	98.88	4.46	76.5799970626831
OTU-06635	262473	81.03	2.51	68.47999882698059
OTU-13287	262474	50.49	8.93	5.840000152587891
OTU-01398	262475	89.43	7.69	50.980000019073486
OTU-05387	262476	85.38	2.15	74.62999677658081
OTU-22725	262477	90.99	0.48	88.58999791741371
OTU-19751	262478	100	0	100
OTU-14590	262479	94.51	0	94.51000213623047
OTU-07013	262480	94.96	0.74	91.25999903678894
OTU-21868	262481	98.16	0.57	95.31000369787216
OTU-09236	262482	99.34	0.55	96.58999627828598
OTU-17767	262483	99.82	0	99.81999969482422
OTU-18621	262484	99.5	2.29	88.05000019073486
OTU-04420	262485	97.41	0	97.41000366210938
OTU-06494	262486	91.01	0.42	88.91000220179558
OTU-23065	262487	93.16	0.19	92.2100036740303
OTU-19976	262488	85.49	1.28	79.08999800682068
OTU-10758	262489	99.23	0.38	97.33000338077545
OTU-08326	262490	99.15	0	99.1500015258789
OTU-10015	262491	99.06	1.34	92.35999739170074
OTU-11623	262492	93.35	0	92.54999849200249
OTU-19355	262493	64.9	0.2	63.900001510977745
OTU-11932	262494	98.85	2.39	86.89999794960022
OTU-09029	262495	53.25	0.58	50.3500000834465
OTU-22139	262496	100	0.6	96.99999988079071
OTU-14206	262497	93.28	4.21	72.22999858856201
OTU-05642	262498	88.32	0.57	85.469999730587
OTU-08493	262499	84.19	1.94	74.49000215530396
OTU-06363	262500	71.92	2.7	58.41999793052673
OTU-11941	262501	75.52	0.55	72.76999658346176
OTU-18885	262502	100	0.47	97.65000000596046
OTU-20851	262503	91.06	0.36	89.25999748706818
OTU-05623	262504	80.75	1.59	72.799999833107
OTU-00891	262505	57.4	0	57.400001525878906
OTU-10272	262506	99.48	1.35	92.7300032377243
OTU-02640	262507	99.55	0.45	97.30000311136246
OTU-03337	262508	99.51	4.58	76.6100025177002
OTU-00194	262509	98.73	0.63	95.58000338077545
OTU-19650	262510	90.53	0.48	88.12999883294106
OTU-12826	262511	63.17	2.01	53.11999821662903
OTU-06106	262512	100	0.74	96.29999995231628
OTU-08036	262513	99	0	99
OTU-14463	262514	76.15	3.42	59.05000114440918
OTU-06845	262515	99.65	0.29	98.20000156760216
OTU-03983	262516	99.35	1.49	91.89999842643738
OTU-01295	262517	100	0	100
OTU-13085	262518	65.34	2.99	50.38999629020691
OTU-14274	262519	99.52	0	99.5199966430664
OTU-21515	262520	100	0.43	97.84999996423721
OTU-08366	262521	97.81	0	97.80999755859375
OTU-12804	262522	74.53	0	74.52999877929688
OTU-22634	262523	100	1.12	94.39999997615814
OTU-03253	262524	99.88	0.49	97.42999720573425
OTU-18684	262525	71.11	0.58	68.21000069379807
OTU-22140	262526	99.73	0.79	95.78000324964523
OTU-14116	262527	100	6.22	68.90000104904175
OTU-23261	262528	55.93	0	55.93000030517578
OTU-14545	262529	97.8	0	97.80000305175781
OTU-08440	262530	69.3	4.94	44.60000276565552
OTU-19050	262531	97.66	0.03	97.51000366546214
OTU-10828	262532	92.42	2.81	78.36999845504761
OTU-22391	262533	100	0.43	97.84999996423721
OTU-20745	262534	100	9.51	52.44999885559082
OTU-23600	262535	66.16	3.6	48.16000413894653
OTU-06625	262536	98.35	1.48	90.94999837875366
OTU-19953	262537	99.12	0	99.12000274658203
OTU-21706	262538	100	1.43	92.85000026226044
OTU-14416	262539	91.76	1.1	86.26000201702118
OTU-13170	262540	99.33	1.45	92.08000159263611
OTU-11229	262541	99.19	3.03	84.0400025844574
OTU-14915	262542	68.81	2.97	53.9599974155426
OTU-18433	262543	85.6	1.66	77.2999986410141
OTU-00301	262544	86.74	4.8	62.739996910095215
OTU-07984	262545	99.29	0.94	94.59000092744827
OTU-10242	262546	99.48	0.52	96.88000345230103
OTU-01205	262547	88.38	0.94	83.6799972653389
OTU-04725	262548	98.88	0.87	94.52999722957611
OTU-03248	262549	100	0	100
OTU-12584	262550	95.13	1.27	88.35999917984009
OTU-00916	262551	67.76	0	67.76000213623047
OTU-17581	262552	97.71	0.47	95.35999909043312
OTU-01973	262553	99.73	0	99.7300033569336
OTU-05803	262554	100	0.74	96.29999995231628
OTU-10882	262555	69.74	1.12	64.13999783992767
OTU-17411	262556	100	0	100
OTU-01929	262557	99.07	0.88	94.66999971866608
OTU-13815	262558	99.3	1.4	92.3000031709671
OTU-09138	262559	98.9	1.1	93.40000140666962
OTU-20000	262560	98.41	0	98.41000366210938
OTU-04756	262561	99.25	0.56	96.44999998807907
OTU-10523	262562	99.15	0.06	98.85000153258443
OTU-07237	262563	91.04	0.48	88.64000096917152
OTU-16973	262564	96.75	3.75	78
OTU-21964	262565	86.01	6.05	55.76000118255615
OTU-11491	262566	100	0.34	98.2999999821186
OTU-00977	262567	73.37	0.93	68.72000271081924
OTU-22825	262568	99.66	0.93	95.01000362634659
OTU-08593	262569	94.84	2.82	77.53999614715576
OTU-08916	262570	98.78	0	98.77999877929688
OTU-03326	262571	100	0	100
OTU-11641	262572	73.68	1.34	66.98000013828278
OTU-04240	262573	64.52	7.19	28.56999635696411
OTU-01303	262574	100	0.85	95.74999988079071
OTU-17216	262575	99.51	0.55	96.76000207662582
OTU-08532	262576	53.42	0	53.41999816894531
OTU-00642	262577	97.58	0.65	94.33000195026398
OTU-00341	262578	94.53	0	94.52999877929688
OTU-21482	262579	100	0.09	99.5499999821186
OTU-05135	262580	98.91	0	98.91000366210938
OTU-22519	262581	50.08	4.98	25.180001735687256
OTU-00718	262582	99.18	0	99.18000030517578
OTU-09361	262583	93.65	3.87	74.3000020980835
OTU-12604	262584	97.77	0.48	95.36999669671059
OTU-08009	262585	100	0.44	97.80000001192093
OTU-23013	262586	75.25	1.29	68.80000019073486
OTU-02397	262587	99.71	0	99.70999908447266
OTU-09796	262588	99.06	0	99.05999755859375
OTU-02043	262589	100	1.38	93.10000002384186
OTU-03507	262590	99.47	2.02	89.37000131607056
OTU-11817	262591	53.4	2.46	41.10000133514404
OTU-00843	262592	82.71	0.93	78.05999904870987
OTU-15923	262593	88.06	1.16	82.25999772548676
OTU-02275	262594	96.54	2.27	85.19000101089478
OTU-23733	262595	65.13	4.33	43.479997634887695
OTU-19627	262596	97.14	0.4	95.13999935984612
OTU-02450	262597	99.12	0.07	98.77000274509192
OTU-03106	262598	99.47	2.78	85.57000136375427
OTU-20728	262599	99.87	0	99.87000274658203
OTU-02504	262600	98.72	0.45	96.47000128030777
OTU-09560	262601	98.79	1.22	92.6900007724762
OTU-20311	262602	100	0.19	99.05000001192093
OTU-17521	262603	98.89	1.31	92.33999967575073
OTU-21199	262604	100	3.61	81.95000052452087
OTU-17632	262605	100	0.4	97.99999997019768
OTU-13795	262606	94.15	0	94.1500015258789
OTU-09286	262607	99.34	0.22	98.23999634385109
OTU-18471	262608	93	1.94	83.2999997138977
OTU-01508	262609	92.12	0	85.72000288963318
OTU-18811	262610	99.24	0.95	94.48999792337418
OTU-17275	262611	100	0	100
OTU-15438	262612	75.66	0	71.91000366210938
OTU-07302	262613	99.37	0	99.37000274658203
OTU-03547	262614	100	0.3	98.49999994039536
OTU-09277	262615	99.34	1.21	93.28999614715576
OTU-19153	262616	83.73	0	83.7300033569336
OTU-10674	262617	100	0.38	98.10000002384186
OTU-09722	262618	99.34	0	99.33999633789062
OTU-04171	262619	94.35	1.61	86.29999840259552
OTU-12162	262620	84.55	0.82	80.4500030875206
OTU-09915	262621	82.56	0	82.55999755859375
OTU-02731	262622	99.58	0.81	95.53000181913376
OTU-00271	262623	97.43	0.74	93.73000025749207
OTU-05535	262624	94.31	1.92	84.70999777317047
OTU-10832	262625	78.46	1.17	72.60999929904938
OTU-07595	262626	83.82	5.45	56.570000648498535
OTU-03451	262627	100	0	100
OTU-06662	262628	99.67	0	99.66999816894531
OTU-06068	262629	99.4	0.3	97.90000146627426
OTU-02605	262630	99.53	0.94	94.8299987912178
OTU-13551	262631	98.6	0	98.5999984741211
OTU-21949	262632	99.07	0.37	97.21999967098236
OTU-06087	262633	99.97	0.89	95.5200012922287
OTU-10651	262634	99.37	0.11	98.82000274956226
OTU-04244	262635	58.94	5.56	31.13999891281128
OTU-14924	262636	66.67	0	66.66999816894531
OTU-05847	262637	96.22	1.48	88.8200011253357
OTU-10120	262638	99.03	0	99.02999877929688
OTU-01733	262639	99.55	2.12	88.9500036239624
OTU-08657	262640	100	0.02	99.90000000223517
OTU-14906	262641	77.56	0	72.60999751091003
OTU-17742	262642	100	0.8	95.99999994039536
OTU-16366	262643	99.68	1.68	91.28000056743622
OTU-03957	262644	100	2.59	87.05000042915344
OTU-14394	262645	64.71	0	64.70999908447266
OTU-16598	262646	85.54	0	85.54000091552734
OTU-09530	262647	99.43	0.36	97.63000023365021
OTU-19735	262648	100	1.77	91.15000009536743
OTU-18222	262649	100	1	95
OTU-17161	262650	99.81	1.92	90.20999777317047
OTU-15120	262651	67.88	0	66.62999725341797
OTU-20283	262652	99.96	0.34	98.25999906659126
OTU-15072	262653	72.77	0	72.7699966430664
OTU-00871	262654	67.13	4.67	43.77999687194824
OTU-00716	262655	99.84	0	99.83999633789062
OTU-05337	262656	100	1.09	94.549999833107
OTU-12904	262657	92.39	0.67	89.03999930620193
OTU-02510	262658	99.9	0	99.9000015258789
OTU-05536	262659	88.37	0.72	84.77000260353088
OTU-09773	262660	98.68	1.43	91.53000056743622
OTU-03136	262661	100	2.37	88.15000057220459
OTU-06759	262662	99.67	0.05	99.41999816522002
OTU-09929	262663	98.46	0	98.45999908447266
OTU-06039	262664	98.9	0.6	95.90000140666962
OTU-14870	262665	82.18	5.94	52.480000019073486
OTU-17331	262666	94.28	0.55	91.52999871969223
OTU-19852	262667	99.9	1.28	93.50000166893005
OTU-09067	262668	56.47	4.81	32.42000150680542
OTU-20850	262669	100	0	100
OTU-01802	262670	99.71	2.34	88.0099995136261
OTU-11502	262671	81.1	2.01	71.04999852180481
OTU-01722	262672	99.53	0.59	96.5799989104271
OTU-20281	262673	98.89	0.17	98.03999938070774
OTU-04835	262674	72.9	2.98	58.000001430511475
OTU-03122	262675	98.91	0.55	96.16000360250473
OTU-21578	262676	93.97	1.1	88.47000110149384
OTU-16244	262677	100	0.08	99.6000000089407
OTU-06132	262678	100	1.21	93.94999980926514
OTU-18856	262679	99.84	0.62	96.73999631404877
OTU-06711	262680	51.47	4.78	27.570000171661377
OTU-06886	262681	99.67	1.04	94.46999835968018
OTU-18692	262682	78.54	1.16	69.18999803066254
OTU-14059	262683	99.66	1.94	89.96000337600708
OTU-17905	262684	99.39	0.71	95.8399994969368
OTU-10078	262685	99.04	1.05	93.79000115394592
OTU-05076	262686	94.16	0.56	91.36000365018845
OTU-11226	262687	99.19	1.61	91.14000236988068
OTU-08118	262688	99.71	0.22	98.31999817490578
OTU-10168	262689	97.81	1.09	92.35999739170074
OTU-16554	262690	99.57	1.09	94.11999952793121
OTU-17574	262691	97.68	1.59	89.73000013828278
OTU-18074	262692	99.68	0.02	99.58000030741096
OTU-10538	262693	99.63	0	99.62999725341797
OTU-21646	262694	99.13	1.19	93.17999696731567
OTU-06706	262695	99.34	0.4	97.3399963080883
OTU-00771	262696	67.52	0.93	62.86999660730362
OTU-05750	262697	72.53	2.96	57.72999858856201
OTU-16275	262698	100	0.87	95.64999997615814
OTU-16336	262699	93.08	0.97	88.08000183105469
OTU-16531	262700	85.66	0.87	81.31000363826752
OTU-09662	262701	98.66	1.01	93.61000370979309
OTU-10699	262702	100	0	100
OTU-12820	262703	52.12	3.76	33.31999897956848
OTU-01395	262704	50.05	4.96	25.249999046325684
OTU-10473	262705	100	0	100
OTU-17291	262706	99.1	0.66	95.79999834299088
OTU-16976	262707	99.35	0.81	95.29999846220016
OTU-07500	262708	97.32	1.79	88.36999988555908
OTU-05765	262709	94	1.97	84.14999985694885
OTU-15822	262710	59.86	1.14	54.160000681877136
OTU-00295	262711	66.91	0	66.91000366210938
OTU-08148	262712	99.78	0	99.77999877929688
OTU-05505	262713	92.62	2.57	79.77000308036804
OTU-21744	262714	100	0.85	95.74999988079071
OTU-15570	262715	55.71	3.47	38.35999894142151
OTU-15089	262716	59.25	4.17	38.39999961853027
OTU-02648	262717	100	0.15	99.24999997019768
OTU-16988	262718	99.27	2.45	87.01999640464783
OTU-11357	262719	88.28	2.25	77.02999877929688
OTU-03105	262720	100	1.85	90.74999988079071
OTU-04735	262721	96.69	0.8	92.6900023818016
OTU-20120	262722	99.66	1.06	94.36000394821167
OTU-16496	262723	58.51	1.09	53.0599981546402
OTU-06025	262724	100	0	100
OTU-07810	262725	75.41	0	75.41000366210938
OTU-02618	262726	99.76	0	99.76000213623047
OTU-11196	262727	99.73	0.55	96.98000329732895
OTU-20142	262728	98.99	0.59	94.85999768972397
OTU-00695	262729	97.71	5.88	68.30999851226807
OTU-18337	262730	76.64	0.95	71.88999944925308
OTU-15081	262731	50.56	2.25	39.310001373291016
OTU-07258	262732	97.61	0.16	96.81000062823296
OTU-02938	262733	99.81	2.67	86.45999717712402
OTU-19549	262734	100	0.93	95.34999996423721
OTU-17549	262735	100	0.15	99.24999997019768
OTU-05626	262736	86.78	2.67	73.42999839782715
OTU-12118	262737	84.61	3.53	66.96000075340271
OTU-07375	262738	92.74	0.56	89.9399978518486
OTU-12252	262739	65.61	5.38	38.71000003814697
OTU-04670	262740	88.35	7.02	53.249998569488525
OTU-16497	262741	98.26	3.74	79.56000208854675
OTU-19472	262742	99.84	0	99.26000213623047
OTU-01377	262743	91.78	2.56	77.78999662399292
OTU-11068	262744	99.73	1.43	92.58000361919403
OTU-19980	262745	71.76	3.29	55.31000232696533
OTU-06439	262746	82.8	0.52	80.20000314712524
OTU-01931	262747	100	0.58	97.1000000834465
OTU-06797	262748	88.62	0.77	77.82000231742859
OTU-04256	262749	61.48	7.51	23.92999839782715
OTU-08926	262750	93.66	0.62	90.56000363826752
OTU-04442	262751	56.14	0.91	51.58999925851822
OTU-12602	262752	74.13	0.38	72.22999727725983
OTU-01896	262753	100	0	100
OTU-04803	262754	83.72	2.67	70.3700008392334
OTU-12708	262755	53.96	1.34	47.25999891757965
OTU-12756	262756	83.32	1.51	75.76999974250793
OTU-12687	262757	54.51	8.58	11.60999870300293
OTU-15110	262758	62.18	0	62.18000030517578
OTU-22533	262759	75.25	9.2	29.250000953674316
OTU-17480	262760	95.15	1.69	86.70000123977661
OTU-08725	262761	100	0	100
OTU-10022	262762	100	1.44	92.7999997138977
OTU-21306	262763	100	0.36	98.19999992847443
OTU-14037	262764	99.4	0.3	97.90000146627426
OTU-07582	262765	57.11	2.91	42.56000018119812
OTU-17175	262766	99.61	0.1	99.11000060290098
OTU-14334	262767	98.88	2.25	87.62999725341797
OTU-09450	262768	98.36	4.12	77.76000118255615
OTU-18948	262769	99.6	2.83	85.44999885559082
OTU-08098	262770	100	3.29	83.55000019073486
OTU-18649	262771	99.59	0.17	98.73999632894993
OTU-03083	262772	95.91	1.5	88.41000366210938
OTU-21534	262773	73.78	4.83	49.6299991607666
OTU-16438	262774	91.14	1.67	82.78999960422516
OTU-17379	262775	99.71	1.19	93.75999879837036
OTU-02006	262776	98.65	0.45	96.40000158548355
OTU-03526	262777	99.13	2.28	87.72999739646912
OTU-19441	262778	99.53	0	99.52999877929688
OTU-04786	262779	55.3	8.07	14.950000762939453
OTU-12516	262780	76.4	2.5	63.900001525878906
OTU-14576	262781	96.7	6.59	63.749996185302734
OTU-12720	262782	83.74	1.42	76.63999807834625
OTU-08927	262783	98.78	0.37	96.92999875545502
OTU-23020	262784	61.2	1.94	51.50000047683716
OTU-00616	262785	99.11	0.19	98.16000062227249
OTU-23675	262786	97	1.36	89.79999840259552
OTU-09926	262787	100	1.33	93.34999978542328
OTU-07578	262788	89.39	0.91	84.83999925851822
OTU-05095	262789	84.52	0.95	79.76999670267105
OTU-21336	262790	92.46	0.77	88.60999917984009
OTU-17330	262791	100	0.89	95.55000007152557
OTU-21898	262792	99.57	2.05	89.3199999332428
OTU-19353	262793	99.84	0	99.83999633789062
OTU-02945	262794	98.9	3.76	80.10000157356262
OTU-17661	262795	84.56	0.44	82.35999757051468
OTU-11230	262796	99.19	0.12	98.5900024548173
OTU-17084	262797	99.95	1.29	93.49999713897705
OTU-06894	262798	99.67	0.33	98.0199981033802
OTU-20740	262799	99.82	0	99.81999969482422
OTU-10922	262800	96.63	1.12	89.3299970626831
OTU-14109	262801	84.3	2.85	70.05000352859497
OTU-23463	262802	92.99	3.04	77.7899980545044
